,GEOID,NAME,OverFifty,TotalPop
2872,17031839200,"Census Tract 8392, Cook County, Illinois",925,2452
2873,17031839500,"Census Tract 8395, Cook County, Illinois",728,1510
2874,17031839600,"Census Tract 8396, Cook County, Illinois",689,1367
2875,17031839700,"Census Tract 8397, Cook County, Illinois",1392,4510
2876,17031839800,"Census Tract 8398, Cook County, Illinois",909,2831
2877,17031839900,"Census Tract 8399, Cook County, Illinois",1440,4419
2878,17031840000,"Census Tract 8400, Cook County, Illinois",912,2881
2879,17031840100,"Census Tract 8401, Cook County, Illinois",1042,3176
2880,17031840200,"Census Tract 8402, Cook County, Illinois",799,2488
2881,17031840300,"Census Tract 8403, Cook County, Illinois",1124,3872
2882,17031840400,"Census Tract 8404, Cook County, Illinois",1124,3135
2883,17031840700,"Census Tract 8407, Cook County, Illinois",986,3697
2884,17031840800,"Census Tract 8408, Cook County, Illinois",539,3011
2885,17031841000,"Census Tract 8410, Cook County, Illinois",312,979
2886,17031841100,"Census Tract 8411, Cook County, Illinois",3395,7072
2887,17031841200,"Census Tract 8412, Cook County, Illinois",945,4839
2888,17031841300,"Census Tract 8413, Cook County, Illinois",1051,3960
2889,17031841400,"Census Tract 8414, Cook County, Illinois",347,1135
2890,17031841500,"Census Tract 8415, Cook County, Illinois",641,2847
2891,17031841600,"Census Tract 8416, Cook County, Illinois",162,655
2892,17031841700,"Census Tract 8417, Cook County, Illinois",649,1825
2893,17031841800,"Census Tract 8418, Cook County, Illinois",696,2435
2894,17031841900,"Census Tract 8419, Cook County, Illinois",713,6540
2895,17031842000,"Census Tract 8420, Cook County, Illinois",875,3134
2896,17031842100,"Census Tract 8421, Cook County, Illinois",1613,7489
2897,17031842200,"Census Tract 8422, Cook County, Illinois",864,3154
2898,17031842300,"Census Tract 8423, Cook County, Illinois",764,3358
2899,17031842800,"Census Tract 8428, Cook County, Illinois",1278,7035
2900,17031842400,"Census Tract 8424, Cook County, Illinois",1365,3115
2901,17031842500,"Census Tract 8425, Cook County, Illinois",299,1973
2902,17031842600,"Census Tract 8426, Cook County, Illinois",1309,4125
2903,17031842900,"Census Tract 8429, Cook County, Illinois",720,2479
2904,17031843000,"Census Tract 8430, Cook County, Illinois",533,2533
2905,17031843100,"Census Tract 8431, Cook County, Illinois",510,1692
2906,17019000401,"Census Tract 4.01, Champaign County, Illinois",5,5050
2907,17019000402,"Census Tract 4.02, Champaign County, Illinois",12,4072
2908,17019005401,"Census Tract 54.01, Champaign County, Illinois",1223,4289
2909,17031252000,"Census Tract 2520, Cook County, Illinois",1910,5556
2910,17031260100,"Census Tract 2601, Cook County, Illinois",471,1154
2911,17031260700,"Census Tract 2607, Cook County, Illinois",531,1816
2912,17031271300,"Census Tract 2713, Cook County, Illinois",202,1316
2913,17031081700,"Census Tract 817, Cook County, Illinois",836,3831
2914,17031100100,"Census Tract 1001, Cook County, Illinois",1833,5563
2915,17031100500,"Census Tract 1005, Cook County, Illinois",2321,5696
2916,17031130100,"Census Tract 1301, Cook County, Illinois",2615,5228
2917,17031140200,"Census Tract 1402, Cook County, Illinois",1413,6429
2918,17031140500,"Census Tract 1405, Cook County, Illinois",1325,4264
2919,17031160300,"Census Tract 1603, Cook County, Illinois",1098,3764
2920,17031160800,"Census Tract 1608, Cook County, Illinois",1347,4909
2921,17073030500,"Census Tract 305, Henry County, Illinois",1110,2212
2922,17073030900,"Census Tract 309, Henry County, Illinois",1214,3636
2923,17073031000,"Census Tract 310, Henry County, Illinois",1897,3517
2924,17073030100,"Census Tract 301, Henry County, Illinois",2013,5623
2925,17073031100,"Census Tract 311, Henry County, Illinois",1124,2687
2926,17087977800,"Census Tract 9778, Johnson County, Illinois",1546,3452
2927,17087977600,"Census Tract 9776, Johnson County, Illinois",2082,4039
2928,17087977700,"Census Tract 9777, Johnson County, Illinois",1217,2900
2929,17095000900,"Census Tract 9, Knox County, Illinois",617,2294
2930,17095001100,"Census Tract 11, Knox County, Illinois",681,2449
2931,17095001500,"Census Tract 15, Knox County, Illinois",1579,4021
2932,17095001600,"Census Tract 16, Knox County, Illinois",1353,3009
2933,17095000100,"Census Tract 1, Knox County, Illinois",1213,3011
2934,17095000600,"Census Tract 6, Knox County, Illinois",1446,3635
2935,17095000800,"Census Tract 8, Knox County, Illinois",702,2663
2936,17095000300,"Census Tract 3, Knox County, Illinois",1905,4283
2937,17095001000,"Census Tract 10, Knox County, Illinois",1347,3848
2938,17095000500,"Census Tract 5, Knox County, Illinois",2163,5484
2939,17095000700,"Census Tract 7, Knox County, Illinois",796,1986
2940,17095000200,"Census Tract 2, Knox County, Illinois",1604,2850
2941,17095001200,"Census Tract 12, Knox County, Illinois",730,1454
2942,17095001400,"Census Tract 14, Knox County, Illinois",883,1584
2943,17095000400,"Census Tract 4, Knox County, Illinois",2520,4569
2944,17097864517,"Census Tract 8645.17, Lake County, Illinois",1210,2824
2945,17095001300,"Census Tract 13, Knox County, Illinois",1476,3859
2946,17097864521,"Census Tract 8645.21, Lake County, Illinois",1650,2721
2947,17097864515,"Census Tract 8645.15, Lake County, Illinois",1187,2989
2948,17097864519,"Census Tract 8645.19, Lake County, Illinois",2049,4851
2949,17097860200,"Census Tract 8602, Lake County, Illinois",1274,3493
2950,17097860600,"Census Tract 8606, Lake County, Illinois",2664,7075
2951,17097860809,"Census Tract 8608.09, Lake County, Illinois",1607,3204
2952,17097861202,"Census Tract 8612.02, Lake County, Illinois",1490,4336
2953,17097861510,"Census Tract 8615.10, Lake County, Illinois",1551,4970
2954,17097862800,"Census Tract 8628, Lake County, Illinois",413,1694
2955,17097864903,"Census Tract 8649.03, Lake County, Illinois",1882,4883
2956,17097865600,"Census Tract 8656, Lake County, Illinois",1553,3764
2957,17097861603,"Census Tract 8616.03, Lake County, Illinois",2721,5765
2958,17097860904,"Census Tract 8609.04, Lake County, Illinois",1892,5263
2959,17097861009,"Census Tract 8610.09, Lake County, Illinois",1443,4903
2960,17097861013,"Census Tract 8610.13, Lake County, Illinois",1133,2948
2961,17097861106,"Census Tract 8611.06, Lake County, Illinois",2497,8364
2962,17097861608,"Census Tract 8616.08, Lake County, Illinois",1471,3556
2963,17097860808,"Census Tract 8608.08, Lake County, Illinois",1356,2670
2964,17097860903,"Census Tract 8609.03, Lake County, Illinois",2256,6016
2965,17097860905,"Census Tract 8609.05, Lake County, Illinois",2137,6157
2966,17097860906,"Census Tract 8609.06, Lake County, Illinois",2237,9246
2967,17097861402,"Census Tract 8614.02, Lake County, Illinois",2563,9109
2968,17097861509,"Census Tract 8615.09, Lake County, Illinois",1190,3560
2969,17097861607,"Census Tract 8616.07, Lake County, Illinois",1487,4681
2970,17097862604,"Census Tract 8626.04, Lake County, Illinois",1111,5129
2971,17097863701,"Census Tract 8637.01, Lake County, Illinois",2099,4890
2972,17043842708,"Census Tract 8427.08, DuPage County, Illinois",1163,2515
2973,17043842709,"Census Tract 8427.09, DuPage County, Illinois",1348,3672
2974,17043842710,"Census Tract 8427.10, DuPage County, Illinois",1392,3596
2975,17019005402,"Census Tract 54.02, Champaign County, Illinois",1448,3497
2976,17019005701,"Census Tract 57.01, Champaign County, Illinois",1841,4824
2977,17019005702,"Census Tract 57.02, Champaign County, Illinois",1401,3592
2978,17019010204,"Census Tract 102.04, Champaign County, Illinois",1693,4654
2979,17019010603,"Census Tract 106.03, Champaign County, Illinois",2592,7756
2980,17019010604,"Census Tract 106.04, Champaign County, Illinois",1310,2510
2981,17019011000,"Census Tract 110, Champaign County, Illinois",1009,4168
2982,17019011100,"Census Tract 111, Champaign County, Illinois",168,2398
2983,17027900401,"Census Tract 9004.01, Clinton County, Illinois",603,1301
2984,17027900402,"Census Tract 9004.02, Clinton County, Illinois",2196,5169
2985,17027900601,"Census Tract 9006.01, Clinton County, Illinois",903,2522
2986,17027900602,"Census Tract 9006.02, Clinton County, Illinois",2397,6678
2987,17031010201,"Census Tract 102.01, Cook County, Illinois",1768,7039
2988,17031010202,"Census Tract 102.02, Cook County, Illinois",1059,2852
2989,17031010701,"Census Tract 107.01, Cook County, Illinois",1023,3766
2990,17031010501,"Census Tract 105.01, Cook County, Illinois",1075,4147
2991,17031010502,"Census Tract 105.02, Cook County, Illinois",477,2802
2992,17031010503,"Census Tract 105.03, Cook County, Illinois",805,1713
2993,17031010702,"Census Tract 107.02, Cook County, Illinois",785,5096
2994,17031020301,"Census Tract 203.01, Cook County, Illinois",1987,5472
2995,17031020302,"Census Tract 203.02, Cook County, Illinois",1666,5348
2996,17031020601,"Census Tract 206.01, Cook County, Illinois",2190,6131
2997,17031020602,"Census Tract 206.02, Cook County, Illinois",1442,4734
2998,17031020701,"Census Tract 207.01, Cook County, Illinois",626,1748
2999,17031020702,"Census Tract 207.02, Cook County, Illinois",2244,7674
3000,17031020801,"Census Tract 208.01, Cook County, Illinois",2144,6112
3001,17031020802,"Census Tract 208.02, Cook County, Illinois",2124,7952
3002,17031020901,"Census Tract 209.01, Cook County, Illinois",1290,5966
3003,17031020902,"Census Tract 209.02, Cook County, Illinois",1689,4680
3004,17031030101,"Census Tract 301.01, Cook County, Illinois",1298,3768
3005,17031030102,"Census Tract 301.02, Cook County, Illinois",958,2703
3006,17031030103,"Census Tract 301.03, Cook County, Illinois",475,2252
3007,17031030104,"Census Tract 301.04, Cook County, Illinois",773,3569
3008,17031030601,"Census Tract 306.01, Cook County, Illinois",1519,3956
3009,17031843200,"Census Tract 8432, Cook County, Illinois",604,2357
3010,17031843300,"Census Tract 8433, Cook County, Illinois",550,1972
3011,17031843400,"Census Tract 8434, Cook County, Illinois",454,1195
3012,17031843500,"Census Tract 8435, Cook County, Illinois",1157,10317
3013,17031843600,"Census Tract 8436, Cook County, Illinois",883,2918
3014,17031843700,"Census Tract 8437, Cook County, Illinois",467,2617
3015,17031843800,"Census Tract 8438, Cook County, Illinois",462,1482
3016,17031843900,"Census Tract 8439, Cook County, Illinois",1486,3521
3017,17031980000,"Census Tract 9800, Cook County, Illinois",0,0
3018,17031980100,"Census Tract 9801, Cook County, Illinois",0,0
3019,17031990000,"Census Tract 9900, Cook County, Illinois",0,0
3020,17033880100,"Census Tract 8801, Crawford County, Illinois",1243,2644
3021,17033880200,"Census Tract 8802, Crawford County, Illinois",1394,3356
3022,17033880300,"Census Tract 8803, Crawford County, Illinois",1335,3316
3023,17033880400,"Census Tract 8804, Crawford County, Illinois",1126,2603
3024,17033880500,"Census Tract 8805, Crawford County, Illinois",1282,4198
3025,17033880600,"Census Tract 8806, Crawford County, Illinois",1235,2971
3026,17037001001,"Census Tract 10.01, DeKalb County, Illinois",1021,6429
3027,17037001002,"Census Tract 10.02, DeKalb County, Illinois",226,6305
3028,17037002200,"Census Tract 22, DeKalb County, Illinois",33,4186
3029,17043840303,"Census Tract 8403.03, DuPage County, Illinois",1168,3941
3030,17043840304,"Census Tract 8403.04, DuPage County, Illinois",2064,4003
3031,17043840703,"Census Tract 8407.03, DuPage County, Illinois",1098,4292
3032,17043840704,"Census Tract 8407.04, DuPage County, Illinois",983,3221
3033,17043840705,"Census Tract 8407.05, DuPage County, Illinois",1315,3838
3034,17043840706,"Census Tract 8407.06, DuPage County, Illinois",1193,3432
3035,17043840908,"Census Tract 8409.08, DuPage County, Illinois",1234,4374
3036,17043840904,"Census Tract 8409.04, DuPage County, Illinois",1140,4457
3037,17043840906,"Census Tract 8409.06, DuPage County, Illinois",837,3006
3038,17043840907,"Census Tract 8409.07, DuPage County, Illinois",1729,4466
3039,17043840910,"Census Tract 8409.10, DuPage County, Illinois",1721,5075
3040,17043840911,"Census Tract 8409.11, DuPage County, Illinois",1036,3020
3041,17043841003,"Census Tract 8410.03, DuPage County, Illinois",1360,3489
3042,17043841004,"Census Tract 8410.04, DuPage County, Illinois",1232,3551
3043,17043841109,"Census Tract 8411.09, DuPage County, Illinois",1301,4123
3044,17043841110,"Census Tract 8411.10, DuPage County, Illinois",1560,3622
3045,17043841111,"Census Tract 8411.11, DuPage County, Illinois",1858,3482
3046,17031030603,"Census Tract 306.03, Cook County, Illinois",517,2258
3047,17031030604,"Census Tract 306.04, Cook County, Illinois",1271,3344
3048,17031030701,"Census Tract 307.01, Cook County, Illinois",533,1712
3049,17031030702,"Census Tract 307.02, Cook County, Illinois",1084,2252
3050,17031030703,"Census Tract 307.03, Cook County, Illinois",1102,2909
3051,17031030706,"Census Tract 307.06, Cook County, Illinois",1415,2928
3052,17031031501,"Census Tract 315.01, Cook County, Illinois",1436,4587
3053,17031031502,"Census Tract 315.02, Cook County, Illinois",1153,4651
3054,17031040201,"Census Tract 402.01, Cook County, Illinois",1614,6891
3055,17031040202,"Census Tract 402.02, Cook County, Illinois",1848,7265
3056,17031040401,"Census Tract 404.01, Cook County, Illinois",996,3347
3057,17031040402,"Census Tract 404.02, Cook County, Illinois",763,5269
3058,17031061901,"Census Tract 619.01, Cook County, Illinois",926,3597
3059,17031061902,"Census Tract 619.02, Cook County, Illinois",1791,4653
3060,17031063301,"Census Tract 633.01, Cook County, Illinois",782,2768
3061,17031063302,"Census Tract 633.02, Cook County, Illinois",753,3781
3062,17031063303,"Census Tract 633.03, Cook County, Illinois",806,1223
3063,17031070101,"Census Tract 701.01, Cook County, Illinois",1266,3878
3064,17031070102,"Census Tract 701.02, Cook County, Illinois",555,2920
3065,17031070103,"Census Tract 701.03, Cook County, Illinois",148,1621
3066,17031080201,"Census Tract 802.01, Cook County, Illinois",1338,3141
3067,17043841503,"Census Tract 8415.03, DuPage County, Illinois",916,4021
3068,17043841504,"Census Tract 8415.04, DuPage County, Illinois",910,3533
3069,17043841604,"Census Tract 8416.04, DuPage County, Illinois",983,4264
3070,17043841605,"Census Tract 8416.05, DuPage County, Illinois",1166,4015
3071,17043841606,"Census Tract 8416.06, DuPage County, Illinois",735,2287
3072,17043841607,"Census Tract 8416.07, DuPage County, Illinois",1328,4750
3073,17043841703,"Census Tract 8417.03, DuPage County, Illinois",1855,7068
3074,17043841704,"Census Tract 8417.04, DuPage County, Illinois",1760,4418
3075,17043841705,"Census Tract 8417.05, DuPage County, Illinois",2164,6476
3076,17043841706,"Census Tract 8417.06, DuPage County, Illinois",1151,4360
3077,17043841901,"Census Tract 8419.01, DuPage County, Illinois",1005,2580
3078,17043841902,"Census Tract 8419.02, DuPage County, Illinois",600,4273
3079,17099963600,"Census Tract 9636, LaSalle County, Illinois",1324,3347
3080,17099964000,"Census Tract 9640, LaSalle County, Illinois",1066,2677
3081,17099963700,"Census Tract 9637, LaSalle County, Illinois",2171,5232
3082,17099963800,"Census Tract 9638, LaSalle County, Illinois",1574,4179
3083,17099963900,"Census Tract 9639, LaSalle County, Illinois",2605,5382
3084,17099964100,"Census Tract 9641, LaSalle County, Illinois",1675,3996
3085,17099964200,"Census Tract 9642, LaSalle County, Illinois",954,1981
3086,17099964300,"Census Tract 9643, LaSalle County, Illinois",969,3416
3087,17031150501,"Census Tract 1505.01, Cook County, Illinois",1559,3957
3088,17031150502,"Census Tract 1505.02, Cook County, Illinois",1562,4378
3089,17031151001,"Census Tract 1510.01, Cook County, Illinois",812,2714
3090,17031151002,"Census Tract 1510.02, Cook County, Illinois",1276,4770
3091,17031160501,"Census Tract 1605.01, Cook County, Illinois",924,3870
3092,17031160502,"Census Tract 1605.02, Cook County, Illinois",906,3782
3093,17031160601,"Census Tract 1606.01, Cook County, Illinois",762,3529
3094,17031160602,"Census Tract 1606.02, Cook County, Illinois",895,3681
3095,17031190401,"Census Tract 1904.01, Cook County, Illinois",1314,4193
3096,17031190402,"Census Tract 1904.02, Cook County, Illinois",1645,5572
3097,17031190601,"Census Tract 1906.01, Cook County, Illinois",1000,5145
